channelId,channelName,viewCount,subscriberCount,videoCount,uploads,videoIDs
UCH4BNI0-FOK2dMXoFtViWHw,Be Smart,552335259,4920000,410,UUH4BNI0-FOK2dMXoFtViWHw,"7AnS8QFhv4g,SnAhWHv9TM8,5T4F0leCaiI,fOMEwrilIdw,OvM5zeYL7fU,RYySvUwbmGg,UmzJIf3n9z4,5t6EmSuKWYY,Bq_ZgV4OURI,22GuteWAVCk,XPczkXB-sX8,HKf6KIKHkUs,thtKslF8zE4,PjUxZ5pWJ-g,gVZwdYZqCUI,fJ9qKO8VHFw,7mG7RH2XY-g,4RaCURU6A2o,NKpsEbf4GRg,HjsaNE0Mtco,GkumBTzW9HY,08nHuUbt8SQ,vGtLzK_TAus,RgGWoxRBvsg,NiNaBIN9TlU,4-jNnr0zhFU,rBxPQX77QNo,I6As7KhrFQ4,dOI6Ivr0xjg,akBpQ-A7mCQ,U7qF0_SyFAY,yoAJDYHioHU,0ZhbURd6xvU,I2TWU52tYJY,DlGQDGR1FFk,gv0rxYZfkfA,wK7XjHbt4Z0,iCT4BtjlGks,5cPzNmtoZDU,2PkwuKEmUCE,O7hhNl4sR-4,QUCT90DyBh0,6JhabPdwWmk,iCucC_r5fXc,kqjXhr-PrXQ,86P03RlegBM,1rL4k9Rjbuc,mg9yc7_7BWc,SAEiJOQr2Ic,1o3_w0Ypb78"
UCLXo7UDZvByw2ixzpQCufnA,Vox,3332705575,11500000,1644,UULXo7UDZvByw2ixzpQCufnA,"EyAdby3hMRM,dL_H_74VP2w,oRUjKZOhV6E,W5hBL94EFMQ,ujBFPKMQSlg,a9FbqgOi-4g,brZjzM75GjY,n3TCKKAL3uo,V4j606F6mvo,pf1GvrUqeIA,Vjvf684eyuQ,ZlFF7A8nk0w,mIsD1cXtmok,QkD8wsiB-6c,R2karaKGgkk,pZz3tfXEFmU,yeaQUhAOdtk,1aMTvU40RlU,12HDvYRYp9w,R63DdEe_8aM,UpmwhkNg5Dw,8_NITp2JgvU,PGmhLRKpfAE,80hc9dV5St0,DiheSWIxydk,STff_wOQHn4,6xvrKW2H_hA,wAQyHqm9STo,e9OsIj32w7U,o_-1GRDRPfU,5Z101RchIBA,sxHu46YKnZg,UKlyYvJJF5s,TXjU4l5wrkk,RSDnXELorhE,V1R2yrmjmOQ,9kaSKoBb7ew,ZdFFL9wNsaY,-_fqI0JNU6g,ot3dT7c7jiE,gYuHNpNhJO8,TJAklSh_rjk,9u20ZSKsQ90,mQDegCqiVnU,6ufC5eGpDeY,J3AAvZjmeI8,J5H-LCrN-5E,K7uvrd94mrg,1W8SXZ8h4YA,WQhMj10KIpQ"
UC-SV8-bUJfXjrRMnp7F8Wzw,Roman Atwood Vlogs,5478649230,15300000,1767,UU-SV8-bUJfXjrRMnp7F8Wzw,"z9sm1VzaOz4,z1eBr21W4z8,LIJdBqGWJss,Lwr-FcIk5Ss,w2Ab8rSdOtY,lqbOuzyTO-A,vRLCZWC3XCw,O85xLZCd0sg,DNTvBu5uQps,xcspR46P7L4,tm3oszK_Z8s,3ag6jotK-wo,MGTTy8o6ZaM,0bks0T7Zfcs,le58rc6l6o4,5LbGT4wNKM4,LXqu8jqstHA,4ZTGeXFfuEg,wyAPACZRsvA,78DNcqoc4uc,1qvrfk4pRnY,dG-ANw3djmo,SMeTU1p4k0I,bkJPhXgW2BE,CSe-9R9Xkok,wivvP_L62qI,Z5UfKk6MFT8,A9YsP8P9rJY,gIMJpuDuBLY,cClCd45GFQA,eI8wmpsHM9o,dCmm8cGQ89E,aJBeuPN--oo,7aOpf5hsRBY,uIF11AHQhQ0,qoeT4d92XEI,Ot7SVPHp7SU,vBK8oHUquLo,Szh6NYF34u0,GBLQYtUHZHI,MDHt2iYp0eY,MtA_hyvPNu8,wQCiGgJurRs,zutOaBYxuGU,W1Fj6Uf_8tw,cB_9wHW5kmM,aKs-nURuPdg,_FBaxTQ4xNA,OudPDi-7hlg,3tyZSuAdFGc"
UCIRYBXDze5krPDzAEOxFGVA,Guardian News,2809668326,3350000,15857,UUIRYBXDze5krPDzAEOxFGVA,"_SvJrujv8Fc,hDhRnP46tic,YjyQG4CTHRc,pydlUrTyeGM,3Cj3Sq9eG04,cW_b6AXCsP8,4cXSAAJICK4,BfqJiUTnpXY,4Vw_3A536xI,wrW1G9GJBdg,XiCAz8MKvkU,ASWxSfcllNw,DLPkk4AsbCg,cPh6ZHn81I8,cECf_Tlz3O8,67LuEC11ycU,m66-sBgYEZU,UvCunRrLKpo,7Icnux8FtCU,IlOGWIQxgjM,WlSBho3o30g,JLL_U5z-2d0,i4c0_IuZ7AI,YvwIu66Evuo,bkZxBuplmKY,W9Jffyn3DDg,yCld1wk28AI,4wJWuw74PsU,tmb0Ay6o-P0,mdEpj-cuFIo,G8BtQjTWwxg,2TpOElPWiOQ,B04KwgE-3uw,lHYMiKBvFTc,0eE6o-5Z9mU,muidrZiDGWQ,HRfZsShPQ-A,dPIE5FLaXuM,FChlUp4SfVc,HGG8R8t7cCo,n_zCgc_mdJE,muSD5pryThM,y50q49R_2L8,mzO4mJdm-UE,68Encplv0Yw,6kKgsl15rVI,TzhVBJXasLI,4inn1PwuT-M,kmEi2dYhIW0,Cxxowwpmcks"
UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,29149304852,111000000,4736,UU-lHJZR3Gqxm24_Vd_AJ5Yw,"L0zminwWyxI,CZy5pwKdMuo,ZFAuSU_XaZI,sK37SolFV8I,_sPXXL9YXok,bsrKZCf_tMU,XBjfAEM4CPA,tKOlGCqDowQ,tLgmrUyfcd4,6vOBDRnH7nY,peloHl5sb4I,TOUlWgoILsQ,WBniggluAe8,IBTM0W1kQ5o,wycmfVWKWlw,ih5SInZ93k4,mNHgVZPlh5g,mCV44C5rQ2M,XdwaASKJGxo,FJdb364vycg,BEXqDQ6X5hM,8w2dp39NSsM,UoNAmRwf5qk,DEgt25yYidY,NQslXbsjVSM,1yraW3e8gRk,QRALuk2kq0I,HJABwePm8RE,KeeeLsAa30M,Q74GbFYfBSk,EOWP5Y7eErE,8ch5LLc1z7s,7tB4jwvvuhQ,psHriqExm6U,7yyjFudHYuw,vHtqsuA8WJ4,tlNBB0jdL3w,wjPIcTU3AAM,djr8j-4fS3A,X98VPQCE_WI,W27TjYZhytw,eIbqhi5Ikq8,s0d-AFtXtkM,8XR9OzAeDqQ,LzCA5zHayyk,UhjjjqmGAkI,cLFJjMokld8,vwfQq9IA8TA,P8XP4oamvzk,sIw9GwePGKg"
UCO1ITICo8MLHGAXR1uzFwjA,OneyPlays,894656656,1180000,2871,UUO1ITICo8MLHGAXR1uzFwjA,"On6XnJLKfyQ,bp8FXF_sxPA,Oq_7saIxe4I,IHqlzFi1NIs,EkuWwIB1meU,WTSSAo5NatM,Ds1GjJJJDoY,hnwFA1tIW1g,fnnf_x4J3c4,xonfSItnEo0,Ub76K-5x3zk,X5KaxoNqN5I,0kjNGDf5Mk8,hP8lGA4snWg,l0WKpbKw8iM,XFMHoTUHLVc,97wMc0sNLFg,AHc8fgxO2ac,ueJzDQZKugA,GvZlOqFzPNc,8BCroGqkORY,ZhI5uQ2Emts,QogiLaEaCUI,vb6NhS-Tmow,bo4-ryjoCj0,ZH2ttyJ03lo,OlsJReqSx7Y,UYZCPcFnxrU,ZEqUVZtXlO0,_bLBG3tvz5I,wWHJFHE4yOM,8jV961KHe2E,u-ZCNPFOLn8,DxG9w3s-dQE,r_Yhz8k2o-w,CdlPNyNH3oc,z-04XMV5OWU,EV_eslagfoQ,1X4O1PMIgYc,613CIZTuUvw,0-77VHqNE9o,9_kfMb7DrkY,wVipnVwgVZk,oMgZKu18pSc,9kUL1_ITTlg,7H5tFTxh1d4,VFHfssdiZ0U,5q7Jp4-6ffQ,0meKdjjWZzU,IeI7rWwoF4Q"
UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,8979142507,18400000,3435,UU4PooiX37Pld1T8J5SYT-SQ,"bNjIJ9-1C3E,kaDKRCYIR00,BYgtHiKcsHE,M_OI5UMX4K4,lpVngS1CPaQ,A1TaT6ny1G0,CH5JI6upPS4,g9ruN2YSwv8,Ric3msdMEoY,fgsEYpQYX10,EmObw6p2Tvg,vX1h9AbgPTY,_uvnZ11MEAs,axF3HttOlFM,zcJm5F-VhOI,XY-yr2GKRPE,CltQ33PtGWk,6pjjML6bln4,6W6QirtLC1Y,fQ-UgV0Q8Hk,B37Ew-HOTao,KvdE7QJcAfk,n7ypZRlovBk,oN6xMJCg2kA,ZjYVQ8yPwC0,Qli2w_Y1Q4k,q-2K8iaVdcg,Ld3nIFBDmqI,Ml1RS61pGyA,GpdinSudCsE,CGE09FW4lyI,9h1Dveo1SZE,Cjij2jWActw,1hji2eynBhQ,wjnjGOAtUmo,xQEfWGvHxcI,W4-I17kNA5E,zfyh8VKT4jM,un6i89ltk04,5fAHNF1Uyi4,0BClX2fC3xY,5MeopXOggyA,_t6wnOeNsT8,hC_03fRIeQs,Cn3lKC3g8pc,nzRTTQkay7U,6keiz0BoYaA,EDGy5qkIUfs,ZBqlwwgpIqg,lfxNiSVj4Ik"
UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,774957833,1370000,22717,UU-3jIAlnQmbbVMV6gR7K8aQ,"Shzd20JbOHg,cECq8cMFTm8,6KjkG9nElyM,8G_fBISgQMo,ea2NH65Hdd0,Aut223uYSqc,DdtPwOECQFM,lRjeB3GwQyo,m2Rb8hejoXk,_TH3dOWQki0,Pf9DyD-08mM,tCLKtBGfY44,wU46ymXjgyw,LIzKSu0V4fw,Bf5lF6XGqCE,5To49wWjqIs,pP-sa1lH72c,zJvv89b1z1o,c9xmHwaN39w,LCleUeU576Q,RyNxPEBncGE,vKZKiu6St7s,qrXyaQCTyyo,lF_joEwPfhY,GJ6YgrjVS94,HqpIfH6ro-Q,8YEHs4CPD6I,A2mCE-WEJ58,hyDZeWwsykM,zohn0PDvI7o,QyppmRvcwzY,IyZvQ8p-4L4,SlI5tguWurs,uXwnB2KEBnw,wKeutlpJGqA,0cDUvppkUPE,_VRwqWRHAtQ,NIL1W5rbL9g,pPmNN__GZyM,Jlrahsll48U,Kio7ET00yMM,6Q_Sk2_UoO8,iiyHorEAGno,hLj9Ff-jbgA,sPhDMR9pSlg,ZQbx3Da1wh8,EPrYyx91cio,Wk1S4zZEVR0,woPA8fX0aN4,ZfZxlNE_Jpc"
UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,3824959709,17700000,1598,UUBJycsmduvYEL83R_U4JriQ,"jD9n01Mck0Q,_XdD-TQseU4,VaV0Uk8eRbk,BS8x2TicxQ8,Bq0FAsWmOys,dxVaP0-aFIE,RlJYdxqPG-I,KZA_BIa8e7I,IbhnTf-EqRY,0X0Jm8QValY,cBpGq-vDr2Y,bDuzEwInD7U,oNCs4C2SMjo,piYf4gDthjY,305YfKMyqVw,enR58PYHaWw,ltpbEQA8Fwc,1EvNX2_4zfE,hRSMJGs0YMg,yqOuowxeOOw,nHkKJ87FS6s,zsxviDibcUg,VlIeANvowso,sdFtMRko2GU,sF9xYtouZjY,sl0UUhmaiDU,WuljKartv2U,pHhpXrIOwsY,UJeSWbR6W04,Eo-oFWyxdUo,IJm3UHjs8-Y,JzpUfRv45yY,5LWDl5qaQbA,lRUtHtqfCGA,bDtuVp1ywTo,6aK407STsGA,wpBu5ej7m8g,RM7SobH8ZO0,w2KbwC-s7pY,PhFwDJCEhBg,FNnK1J-BdiM,aTf7AMVOoDY,kvN5_GXlg2Y,1TCuf_Qcfv8,tciqW8VKfOU,OFvXuyITwBI,PCp1BmME6QA,8om1eJrO2lU,03OZsmDV56k,UXB9bnuyZb4"
UC16niRr50-MSBwiO3YDb3RA,BBC News,4845987121,15100000,19720,UU16niRr50-MSBwiO3YDb3RA,"148kUvPXakM,nf-um79l9rU,VPNM1_jKbbs,VbazHAq_j2I,rxx046l4IAc,0-ek-OpX5hc,1ps-nFB_k1A,Ch6T9oR6tro,DX4g8WPJqH4,Pi92Ix6xzv4,QiyC3NzwI7s,tL__ku9-4Co,bkSCcxcgH7U,ia_c1RvDp6k,L0w_ZywxQuQ,LyfGJsYiMvM,QlcVoIH3XZw,yNHNihiRdAY,lM3EL94UKDM,75Mnq8zvQ6s,19oLzl55iE8,kRerY-fNcfI,1k40bkjaIGM,jm31arjjZBM,yqcOrGy3OD0,3IXfRrpMogo,DJ1_Z244JiM,LSWilyXJ7bs,0k2QA9YFNok,n2pDoAA8kRw,C7fww_9dhyU,NJt5GLMgFxY,0J2YkN8JHjE,ahkeyw-FUlQ,YT9s4HAKPD4,KUVIoXY8NhY,sRpe160kgf8,VRwespR3ZK8,dlK7wOQojck,7fBbzfFx5cs,-jWrQn955es,clqHa1PP0TQ,Rbjd1tdL7xc,TnYmGynEkds,6H8I-YGElbA,e081ymmy4B4,27aCyoxkk30,HKszVaKhUko,hMEe8Mcj1nI,cSATDbrezNs"
UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,2261333568,14300000,376,UUHnyfMqiRRG1u-2MsSQLbXA,"lFlu60qs7_4,QQkmJI63ykI,Is2Lip1cJUc,ILgSesWMUEI,8DBhTXM_Br4,ZjBgEkbnX2I,FkKPsLxgpuY,Xzv84ZdtlE0,lfkjm2YRG-Q,DxL2HoqLbyA,6bgNm9l_3qU,tRaq4aYPzCc,ZMQbHMgK2rw,FU_YFpfDqqA,vSNtifE0Z2Q,rWVAzS5duAs,w7yFikRD_iQ,-UrdExQW0cs,g0amdIcZt5I,LCQu8EXiDAA,LY6xeFpBeMQ,uDeQB9OkoXY,XeSu9fBJ2sI,Ko02mUWhItA,rmxh8Nty_eo,vS0TuIPoeBs,Tmy7VYhZEKQ,n8WxkqMRgS4,P_MSlxczd94,TILjzuBGkRc,J_n1FZaKzF8,pXoZQsZP2PY,pir_muTzYM8,QiVgJPVKRGI,esQyYGezS7c,evUfG3lrk5U,nmgFG7PUHfo,NdWFCygzr8k,16Ci_2bN_zc,daaDuC1kbds,5eW6Eagr9XA,EvknN89JoWo,iSNsgj1OCLA,6etTERFUlUI,Q1bSDnuIPbo,oI_X2cMHNe0,IV3dnLzthDA,7ziWrneMYss,GVsUOuSjvcg,IgF3OX8nT0w"
UCo8bcnLyZH8tBIH9V1mLgqQ,TheOdd1sOut,4665800597,19200000,143,UUo8bcnLyZH8tBIH9V1mLgqQ,"sKcrsdvlBzE,5sBV9Fxf384,p2tPWRZcJmw,X5bBd5DpUXg,nEQHiJVH79o,PsEWRCYjwhk,nLncbh0k92E,KZNjf-LNe_8,1X4CBKibwoY,KCHT6a53OqY,2GGA4NlMjKc,36lbW0wSaw8,WhaTru5czpA,ElBxuDVfcl4,pSRnTBl8b4M,yc7HpIeCs2E,Xm-yXsm23_c,ORAipwPUdcI,lldfoaV9mc8,iYJr9pZxSPM,TEaT3SB925o,-FmwUjBAdN0,ChY_HMEVFjU,6eFk5LsiIA8,InAi4kLKtGw,OdF37JM9m-U,MxPnaMT3NS4,lW_-zpKU-cU,aeMDgX9jga4,tYx8qXcRnt0,OZ_O_RsYCno,Vk6CB2viTpw,-t8DRaf6l7A,M07vdxm262M,yzcu_0uPpZA,YI0yqcYLkgs,32AW9OtCo8g,6NbPb3S6z-A,nq-epMpa0E8,NIs2Ddj9LS0,RILI90ZIu3A,m2eNR7Wz4W8,3hw_y9hI_js,R84W2hbmaKk,VpJGGHTuhHA,rj7Yo4AvCO8,0SY3yZId1sY,nwOB5HE8qiQ,BxWw8AO4ZmI,SVZC5lxyz_Q"
UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,455773366,1310000,1427,UUtoaZpBnrd0lhycxYJ4MNOQ,"fhOA9du-nFo,K48SQfPy2Wc,JnVtpgCNLA8,aDE_ium8ugU,zV135h9-9jI,AZOgjNWiGOo,utTD4DsfYTA,cQchxlLB_7I,5nGwE6DBHe0,aLd4hOyDSNU,5tLwuUHjdOI,gkay6xCA5qM,PT_tNrH5j6g,bZq7tOGAkfA,xdZ-2LRkyGY,zJPLZbrTyVk,aHA7labQMD4,P228FLAZE9E,kHCibCPpRNw,PNbx558t9h4,sdq2W_DHr4M,4MhpD7rrniM,T8VuE2CCWkA,ZyKj5Cbb0Z0,rGdcirSrf78,jLL5nYRxPkw,lnNx2vrzqTI,nUDmO3XKe6s,Sy1dxyQk0oQ,mvWiiZ8pXHg,VagiHuhX2nM,5okAnBbhe-o,LyW5axhevwQ,ZU36wkSs4A4,-8OI4n5DCNM,Hi97ZJohtJc,uRUjPXzP5js,idzPHoo0n3g,EUwair8XSLM,8Zd9uB5jEC8,5GCoZCknfVs,4NRwENkxe7c,MpGjX3RfFiM,JDI0_zXIENY,kXljhdAW-9Y,V9njzR5tDuQ,puhOvOSODQ0,Ai1FqC6Jryk,hkcXbKLAVN8,8rBmTeY8iOU"
UCYzPXprvl5Y-Sf0g4vX-m6g,jacksepticeye,16448257123,30500000,5153,UUYzPXprvl5Y-Sf0g4vX-m6g,"1dQ10dI0USo,uye5SAhJkwI,Ca8ace1N_4A,rCLYaoSpY5Q,MYN6MxP68a8,uzPiVzT1-gY,AgJumADP1Bw,j7y99kABNI0,uDfRZVTCXC4,oJruMcXpeRg,zBFrZ36JDMI,sXPVq7xNPPo,LgqHqRjV1GY,EMRWbP5pAb0,X2Z0k85yROI,SV1TOdYUYdQ,8CCTIKvk-Ac,0lI52QVAZZg,wm9VSxiSEEw,_N9e88jbEfM,Gs9kfcUVZSA,xIllMchx7kQ,Qmx0L7_mle8,I9BsJaccRzY,S6T_S9_I584,9eYyf6TpP8c,WB021xxmlI8,rZwwnlS-RwE,6XmyctkvWwo,fbhOlozeHKU,WzL99zYOPCY,gayd8LgsQ-E,iUg_XmUzdd0,zf2yTMBfEj8,T2joZnmHzzM,guL-KiDYq_Y,Yz2LqDd_5LE,rlW2jXqfJdY,z83hEX0cCr4,ttpQcZibCfY,7bL4EQq_W4w,-QCBZMyFkmU,fCIWgnboQbQ,rCyAIKF8nA0,S28gVdy5ZQ8,oZVKTs112pc,tt2ZrVoW9BU,EtT-VhooPws,1LzBLuXHwXQ,6twgEtk0tsE"
UCoxcjq-8xIDTYp3uz647V5A,Numberphile,648752180,4370000,699,UUoxcjq-8xIDTYp3uz647V5A,"xV4A8oU3yew,83NFR7JDlww,zF814SmPY5A,4dyytPboqvE,hzcdcrsyA9Y,CcZf_7Fb4Us,cW27QJYNXtU,eupAXdWPvX8,EkFX9jUJPKk,ArADlJx7SlU,_ZS3Oqg1AX0,Kdsj84UdeYg,xBfAYxxRsjY,oSXVmuNIfRI,IlZOLwf87gM,qw2Pl_Nk3CA,5q32heFz1bs,NWahomDHaDs,WR3GqqWAmfw,rHdYv62F5fs,KNq0eUBxPXc,Sgupo9DLMGs,YAsHGOwB408,-UBDRX6bk-A,Uc0T8IvtBvE,DUaqiM1bGX4,tSuCa8zN4mo,ZdQFN2XKeKI,Bn946gIck3g,H8Q0SoKT-A8,CVOr7f_VALc,cdLXvJ8wFY4,NdnByi_tK6Q,0SI3_XbItHo,rBU9E-ZOZAI,NsjsLwYRW8o,jhObLT1Lrfo,nQR1NY03zIA,-JR9-dgU7tU,IPoh5C9CcI8,BvwgdrC8vlE,UDQjn_-pDSs,3V84Bi-mzQM,NcaYEaVTA4g,bylFzBxzQ9M,k_TEoUF12Yk,lHJxZ7JOEwI,33YSWaR3kAQ,p-HN_ICaCyM,KdZrxkix9Mk"
UCGwu0nbY2wSkW8N-cghnLpA,Jaiden Animations,2359522624,12100000,144,UUGwu0nbY2wSkW8N-cghnLpA,"OQx7q6mwkV4,3Sute3kqzo4,A7M7JWqi64c,_N8qNYcs0Z4,8FDKPMtcZ68,JkS1UGFZDZI,q0NpLeUMBx4,rC9GYy_0MOE,L52yC8fKi4E,2chxBH3kK7Q,JgspK2htDNs,9astxTYL_RI,95mBQv5wQdI,s3LkK7BuoC0,2Q-EaJspTwI,c5xzg9LZpWU,DPwA5VqDP2w,javzFEiQXQI,tJzeaRgCxWo,awqKxsgeKrs,uRmwqVOsg70,3cXql5BQHRc,APpGjYRG9hM,ZBM_1dZpluE,CVId0D9-WAE,aMh4VQBX2Ig,v-5QxyBJGMU,OdAwIZY40ak,byO02R1cQsc,UWeOuxpQL7s,Unw1dOBHjpY,YLOS947rcGU,IpCy5vW2Ej0,_OF4hCOnj78,_LZWyH0yA-Q,RNt5MctYXFI,O5u3enTUeCE,fxynXSWtniA,HGP--82IDVc,bEKmOVP-SOI,ZYnaQS3ezzM,e_8-EDZUEp8,iIaJLdW0bLg,dk_Q4KPBqXg,mfbfT14bOjc,qF1DTK4U1AM,HePvLYiZVko,X0t42rhWKAs,FQMHYbWsRsk,IGf9jAank64"
UC6nSFpj9HTCZ5t-N3Rm3-HA,Vsauce,3321942115,20300000,487,UU6nSFpj9HTCZ5t-N3Rm3-HA,"p2tCPVfaF2M,tBFErdYD1wU,FzFDitjyD0U,NShBkCEfPeE,-URHimp1bJc,zjIE3S1LeD0,4Nv1qRjJMII,jqoAqJG8WwA,A35B8F5jBp0,O2hMIsSl93E,B_pDZi0kxKw,mQuvEHEARZg,IoKZC7zfdEA,jEIfKpzpo54,7Gq2k2-3SEM,_Na3a1ZrX7c,1FfVpblg5Yw,t-v90W9n6mQ,asTywgpiSkQ,zuhtkPLQ-zg,LnxV2DnCfB4,ffxOWSvnonQ,dTG8VKKU4h0,fAJHGb016CY,dzQgiEOjflE,3oFq6cqZJ3w,zzCpwx8LEL0,OiUdSeinSz4,xkGjfoQg63Y,aHcVmjhTqhc,HChm6z34-7M,VQGHM1gSDe4,u1WaWTyWXRc,LR3RwzSVmQc,SRKXSzbGUm4,s2a-DsX9Ezg,gxwOJlVJBKM,qrWcjTSV6HA,Xed60vrCuVM,3ipFdRfFvK4,ku_porh9gNw,C78GiUCKF9g,-hzue8KIS9M,wx4AC_QfdKE,PWD1WdIvT6Y,iUdsyZtITfw,QK-5rX1bUtA,erAuinBotBQ,inG9yUZ5vY8,EtyvH6XA_xU"
UCWJ2lWNubArHWmf3FIHbfcQ,NBA,12863463913,20900000,51956,UUWJ2lWNubArHWmf3FIHbfcQ,"4efW-WC8SCw,Jdj3aevsDtU,DdGvmaSLpxc,NGEkauw6H1E,WNYoK3PXDEc,dDN0VUX1Irc,8WNp-oVQOCw,2Kn87rbEtGY,3VZTHky3JTM,dKMwGQvoZw0,T9MYjgmROf0,mz6m_9T0gQo,2Fh4agsU-vQ,BCl45NEoQFk,Vlg2XjpaSTA,Pth1gX0Qlmk,q_ygGfnFzQc,_SrvFo0lzUU,bDrjAMDeQVo,oENEstN-xWU,DZ3RVXc8RT8,0EHX49cvvZY,MZ9nriO61fk,o0wdAbqNh-E,G-Bdl-0tMAQ,xn0N9vHSf-0,b4LIrUrKRZw,KJ7_YefslBU,2NwoYz4tNuw,96SHHGYsxiY,Pz3hoBYVDUs,gWU15iohCxU,2d2oHENffqQ,UY0rX4k7Xv4,iYaCVg-G2pE,TPJUhh67Iv4,Vr1rSOiwYjE,XGlNrPlOyGE,G2NaO22289U,stpkHIlXye4,brVBbS7BbiY,4dx3Kh7nEpY,T0CFWsMHHT0,FepSl8sC6zI,BCBM1qJl-Ek,nQRIcIWB1vI,s0oLSaKz8BA,E3xAEeB-mNo,mrw61wJmz9k,EcyIq59G2k4"
UCHL9bfHTxCMi-7vfxQ-AYtg,Abroad in Japan,457315746,2900000,264,UUHL9bfHTxCMi-7vfxQ-AYtg,"NhY-3YXek44,POdBdxLsSDE,Z66XK3zu5Fs,xYmiU5PSyE0,6DQYFfO7BQk,qy1E2I-UlH8,gm-xCi0HLCw,GdWShkRaOzw,Lg4wxOeZTQM,bx3gFfYDsYg,OkpH7sQXBwc,iA5MvmZfc7s,T_fYI4Ksz1Q,zjmCkr-hd50,R2RJ91R_AAw,Zzpu24JveJs,EcZG5RfqTdA,VY5uZWFc_UQ,DdSuBlT8Iyo,DMw3OttWVvQ,ACmsPRWxA2o,qgYZrPf5kgY,mJ7vQo7Ks3Q,7GbIjN55C8Q,MBr9bOKPUMc,1u1jbyNzB9M,rImHmkioSXE,onnkLQPgUEM,Og4GBEiIAW4,NeZUOFKOUeI,QBUznas5s9Q,yKFVogGBZPY,LNzosEKvl1A,ZpIVXapbe08,24RSjPdcT8E,SBqCL3AIRZ4,UEJpDrXuP98,7i9KC7yzweo,TlW1tN34MZU,DCRlejdOadU,AIjVEHF4A2M,04_f8TOIXtY,IPGLhCq2RNk,NOzd7vFfP0k,OtCu6YNWeX4,JpgXdQ0QXRA,j3ti_M2a4eY,9SbuBy562YA,LUjbndcQWXA,6SwvtBxxp2w"
UCiWLfSweyRNmLpgEHekhoAg,ESPN,11533386607,10600000,71737,UUiWLfSweyRNmLpgEHekhoAg,"JQAAyuNZGQo,EfB6tv7ND4w,waq7HohZJDg,Z05SF56lCc8,3iaDjkKAvlM,J4UYb_Zv5RM,OtIhCBVI2PY,PoWZ_JJXyrc,Jyw0X1mV6M0,qcHO5Bjwaz0,4Zw_fGIaux4,VZpOWFVeSHs,U7HCCY4AiDw,JBgIJOIkxY0,KkhubX_kfSE,TbmDMKvDROo,-0IVqnHXURw,k17zOQeDzSY,SC-nORCLwVA,OBey9cE32zw,I6Ndc_hoqI4,VHyHXeix4_I,hmutGf3nTo8,yLNBQjMCVfU,oNB6BAbhwU4,Rxfkebdm5sM,JqA9adoHeyI,wNKaLGkvnlE,GmeQuPFc1iU,oYYt6skHzZA,HH42AC2-rvo,GcLiEQLN3GU,xb9TilXlpvw,Ftq54AW-hjI,gjpxcARQt68,o6-mlENsatc,A1R0VrpB6Qg,uLo6d5I4LhM,1fPrg5eo67g,esORnKbVpWc,oz99Xb8GI_c,qjQI7EUNCNc,57bwyRCOlig,QythgTj9MNo,_y2r2oEyqOA,iGG6YC4tdO4,dUaO4UEe1mE,uInA3C80q0c,fI8FILBmf8M,GmNcgU9wTt8"
UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,20647945718,35600000,5520,UU7_YxT-KID8kRbqZo7MyscQ,"K6EkeCKUGmE,Y2Y2Wm1yLFA,qQkflGiPY2Y,qh1E2mHwMkE,O-5BmqCBivA,x8E8Ryx49so,z6FOMX6HD1I,plmVksx5M4U,vVlaIT6BoCQ,Q4_JmPQDdak,Wy19_DNhMkQ,FcfM8KMqlew,vJMHlQIJvHM,r36zLaNsF10,04eiGamSDk0,_sZBIWWPFUM,J5aUVxsLQkY,9DGNyqwKKjs,vrKCAUgIHxg,t1KNivLTyXc,0_LvWU8JfbQ,Jqf8Kg7lABM,3HOav96sQBA,BZQLUxMFZG4,PJg_rnK7TFo,DLk7nkxgsq8,qHpLCsZ2fTs,nPl6YGB5Ik0,Pqbwj386aj4,UAr9Z6mduPo,fWsTzkC0Clk,MGC9FrJ6F1k,h5NrSbOh58U,ya6XedyPTvg,QrPUi_NyJg0,c84Xnov1kzY,_29cdG-6Q5o,XWF6JihC1nU,qquglT7Knfg,Yoka6NaT3H4,C_dH5mjej9k,YzICf5HFSYY,Rk83Wt7FH_g,1U_WL74lV_s,bXlvvlbwFoM,8lSoKqiPXK4,WUgOo99I9eY,BShP8n4pHxk,5kjxb4giHRk,OFxTS9RbOtY"
